# Magnus solar model BS05-OP
#
# Reference:  J. N. Bahcall, A. M. Serenelli and S. Basu, "New solar opacities, abundances, helioseismology, and neutrino fluxes", ApJ 621, L85 (2005), doi:10.1086/428929, astro-ph/0412440
# Source:     https://www.sns.ias.edu/~jnb/SNdata/Export/BS2005/bs05op.dat
# Original:   bs05op.dat
# Retrieved:  2026-09-23
# SHA-256:    61c1600f4a221d8ed4b553349a3cd8b46fc0d893141d39baa8c63f9570237a2a (of bs05op.dat)
# Terms:      "The files accessible here are available for general use. I would appreciate a note at your convenience telling me how you are using them." (J. N. Bahcall, https://www.sns.ias.edu/~jnb/SNdata/sndata.html)
# Modified:   columns extracted only -- radius [R_sun], rho_g_per_cm3, hydrogen mass fraction X --
#             each value copied from the original as written; nothing recomputed or rounded.
#             Built by tools/build_solar_model_tables.py.
# density_column: rho_g_per_cm3
#
# The original header follows, as the authors wrote it:
#
#   Standard Solar Model (BS2005-OP)
#
#   astro-ph/0412440
#
#   Columns in the Standard Model table (below) represent:
#
#   1)  Mass fraction in units of the solar mass
#   2)  Radius of the zone in units of one solar radius
#   3)  Temperature in units of deg (K)
#   4)  Density in units of g/cm^3
#   5)  Pressure in units of dyn/cm^2
#   6)  Luminosity fraction in units of the solar luminosity
#   7)  X(^1H): the hydrogen mass fraction
#   8)  X(^4He): the helium 4 mass fraction
#   9)  X(^3He): the helium 3 mass fraction
#   10) X(^12C): the carbon 12 mass fraction
#   11) X(^14N): the nitrogen 14 mass fraction
#   12) X(^16O): the oxygen 16 mass fraction
#
#   The Table begins here.
#
#
#     M/Msun    R/Rsun      T         Rho        P        L/Lsun      X      Y(He4)    He3      C12       N14       O16
#
# r_over_r_sun  rho_g_per_cm3  x_hydrogen
0.09788  8.925e+01  0.53569
0.09839  8.887e+01  0.53695
0.09904  8.838e+01  0.53855
0.09951  8.803e+01  0.53969
0.10016  8.755e+01  0.54127
0.10044  8.734e+01  0.54196
0.10110  8.685e+01  0.54356
0.10185  8.630e+01  0.54536
0.10223  8.602e+01  0.54628
0.10289  8.554e+01  0.54785
0.10365  8.498e+01  0.54966
0.10427  8.454e+01  0.55112
0.10460  8.430e+01  0.55190
0.10517  8.388e+01  0.55326
0.10565  8.354e+01  0.55438
0.10623  8.313e+01  0.55571
0.10661  8.285e+01  0.55661
0.10729  8.238e+01  0.55817
0.10806  8.183e+01  0.55994
0.10893  8.122e+01  0.56192
0.10950  8.082e+01  0.56322
0.11036  8.023e+01  0.56516
0.11120  7.965e+01  0.56704
0.11175  7.927e+01  0.56826
0.11255  7.872e+01  0.57002
0.11317  7.830e+01  0.57139
0.11369  7.795e+01  0.57251
0.11410  7.767e+01  0.57341
0.11472  7.725e+01  0.57475
0.11554  7.670e+01  0.57652
0.11611  7.632e+01  0.57774
0.11669  7.594e+01  0.57896
0.11741  7.546e+01  0.58049
0.11799  7.508e+01  0.58170
0.11847  7.477e+01  0.58269
0.11909  7.436e+01  0.58399
0.11968  7.398e+01  0.58519
0.12037  7.354e+01  0.58661
0.12117  7.303e+01  0.58823
0.12208  7.244e+01  0.59006
0.12289  7.193e+01  0.59167
0.12354  7.152e+01  0.59296
0.12435  7.101e+01  0.59455
0.12501  7.060e+01  0.59583
0.12567  7.019e+01  0.59710
0.12611  6.992e+01  0.59794
0.12678  6.951e+01  0.59921
0.12766  6.897e+01  0.60088
0.12822  6.863e+01  0.60193
0.12861  6.839e+01  0.60266
0.12929  6.799e+01  0.60390
0.13019  6.744e+01  0.60556
0.13070  6.714e+01  0.60649
0.13121  6.684e+01  0.60740
0.13201  6.636e+01  0.60884
0.13253  6.606e+01  0.60976
0.13333  6.559e+01  0.61117
0.13409  6.515e+01  0.61249
0.13455  6.488e+01  0.61329
0.13531  6.444e+01  0.61458
0.13596  6.407e+01  0.61569
0.13637  6.384e+01  0.61638
0.13713  6.340e+01  0.61766
0.13761  6.313e+01  0.61845
0.13820  6.280e+01  0.61943
0.13862  6.256e+01  0.62011
0.13934  6.216e+01  0.62128
0.13988  6.186e+01  0.62215
0.14036  6.159e+01  0.62292
0.14096  6.126e+01  0.62387
0.14145  6.099e+01  0.62464
0.14199  6.070e+01  0.62550
0.14266  6.033e+01  0.62653
0.14340  5.993e+01  0.62766
0.14431  5.944e+01  0.62906
0.14499  5.908e+01  0.63007
0.14591  5.859e+01  0.63145
0.14659  5.823e+01  0.63244
0.14702  5.800e+01  0.63307
0.14764  5.768e+01  0.63396
0.14856  5.720e+01  0.63528
0.14918  5.688e+01  0.63615
0.14973  5.659e+01  0.63692
0.15021  5.635e+01  0.63759
0.15116  5.586e+01  0.63890
0.15175  5.556e+01  0.63971
0.15268  5.509e+01  0.64096
0.15328  5.479e+01  0.64175
0.15422  5.432e+01  0.64299
0.15487  5.400e+01  0.64384
0.15528  5.379e+01  0.64437
0.15597  5.346e+01  0.64525
0.15692  5.299e+01  0.64645
0.15733  5.279e+01  0.64696
0.15801  5.246e+01  0.64780
0.15869  5.214e+01  0.64863
0.15923  5.188e+01  0.64929
0.15984  5.158e+01  0.65003
0.16045  5.129e+01  0.65076
0.16106  5.100e+01  0.65148
0.16208  5.053e+01  0.65266
0.16290  5.014e+01  0.65360
0.16359  4.982e+01  0.65438
0.16469  4.931e+01  0.65561
0.16573  4.884e+01  0.65675
0.16635  4.855e+01  0.65742
0.16739  4.809e+01  0.65853
0.16816  4.774e+01  0.65934
0.16916  4.730e+01  0.66036
0.16980  4.701e+01  0.66101
0.17044  4.673e+01  0.66166
0.17150  4.626e+01  0.66271
0.17214  4.599e+01  0.66333
0.17280  4.570e+01  0.66397
0.17346  4.542e+01  0.66459
0.17433  4.504e+01  0.66541
0.17520  4.467e+01  0.66622
0.17565  4.449e+01  0.66662
0.17653  4.411e+01  0.66742
0.17698  4.393e+01  0.66782
0.17787  4.356e+01  0.66860
0.17831  4.337e+01  0.66899
0.17920  4.301e+01  0.66975
0.17980  4.276e+01  0.67026
0.18070  4.239e+01  0.67100
0.18160  4.203e+01  0.67174
0.18282  4.154e+01  0.67272
0.18404  4.106e+01  0.67367
0.18466  4.081e+01  0.67415
0.18589  4.033e+01  0.67508
0.18652  4.009e+01  0.67554
0.18777  3.960e+01  0.67646
0.18903  3.912e+01  0.67735
0.19031  3.864e+01  0.67824
0.19159  3.816e+01  0.67910
0.19289  3.768e+01  0.67996
0.19355  3.744e+01  0.68038
0.19486  3.696e+01  0.68121
0.19553  3.672e+01  0.68162
0.19685  3.624e+01  0.68243
0.19753  3.600e+01  0.68283
0.19888  3.552e+01  0.68362
0.19956  3.529e+01  0.68401
0.20059  3.493e+01  0.68459
0.20163  3.457e+01  0.68516
0.20302  3.409e+01  0.68591
0.20442  3.362e+01  0.68664
0.20513  3.338e+01  0.68700
0.20656  3.291e+01  0.68771
0.20781  3.250e+01  0.68832
0.20907  3.209e+01  0.68891
0.21014  3.175e+01  0.68940
0.21121  3.140e+01  0.68989
0.21228  3.107e+01  0.69036
0.21379  3.059e+01  0.69101
0.21529  3.013e+01  0.69163
0.21680  2.967e+01  0.69224
0.21830  2.922e+01  0.69282
0.21977  2.878e+01  0.69338
0.22124  2.835e+01  0.69391
0.22249  2.799e+01  0.69436
0.22501  2.727e+01  0.69522
0.22676  2.678e+01  0.69579
0.22852  2.629e+01  0.69634
0.23033  2.580e+01  0.69688
0.23208  2.533e+01  0.69739
0.23385  2.487e+01  0.69788
0.23554  2.443e+01  0.69833
0.23723  2.400e+01  0.69877
0.23892  2.357e+01  0.69919
0.24060  2.316e+01  0.69959
0.24229  2.274e+01  0.69997
0.24571  2.193e+01  0.70071
0.24744  2.153e+01  0.70106
0.25094  2.074e+01  0.70173
0.25450  1.995e+01  0.70235
0.25631  1.957e+01  0.70265
0.25999  1.880e+01  0.70321
0.26187  1.842e+01  0.70349
0.26568  1.767e+01  0.70400
0.26761  1.730e+01  0.70425
0.27157  1.657e+01  0.70474
0.27562  1.584e+01  0.70521
0.27980  1.512e+01  0.70568
0.28409  1.442e+01  0.70615
0.28852  1.372e+01  0.70663
0.29308  1.304e+01  0.70711
0.29780  1.237e+01  0.70759
0.30268  1.171e+01  0.70805
0.30772  1.106e+01  0.70851
0.31255  1.047e+01  0.70891
0.31700  9.956e+00  0.70926
0.32091  9.524e+00  0.70955
0.32421  9.174e+00  0.70979
0.32705  8.884e+00  0.70998
0.33008  8.583e+00  0.71017
0.33490  8.127e+00  0.71047
0.33830  7.818e+00  0.71066
0.34388  7.339e+00  0.71097
0.35006  6.843e+00  0.71128
0.35647  6.363e+00  0.71158
0.36316  5.900e+00  0.71187
0.37014  5.453e+00  0.71216
0.37372  5.238e+00  0.71230
0.37739  5.027e+00  0.71244
0.38404  4.665e+00  0.71268
0.38957  4.385e+00  0.71288
0.39391  4.178e+00  0.71303
0.39712  4.031e+00  0.71313
0.40045  3.885e+00  0.71324
0.40288  3.782e+00  0.71332
0.40636  3.639e+00  0.71344
0.41053  3.475e+00  0.71357
0.41476  3.317e+00  0.71370
0.41910  3.162e+00  0.71383
0.42229  3.054e+00  0.71393
0.42554  2.947e+00  0.71402
0.43005  2.806e+00  0.71415
0.43397  2.689e+00  0.71427
0.43799  2.575e+00  0.71438
0.44173  2.472e+00  0.71449
0.44557  2.372e+00  0.71459
0.45317  2.187e+00  0.71481
0.45700  2.099e+00  0.71491
0.46091  2.014e+00  0.71501
0.46477  1.933e+00  0.71512
0.46872  1.854e+00  0.71522
0.47289  1.774e+00  0.71533
0.47716  1.696e+00  0.71544
0.48475  1.567e+00  0.71563
0.48997  1.485e+00  0.71576
0.49304  1.438e+00  0.71583
0.49644  1.389e+00  0.71591
0.49963  1.344e+00  0.71599
0.50689  1.248e+00  0.71617
0.51369  1.164e+00  0.71633
0.52025  1.090e+00  0.71649
0.52667  1.021e+00  0.71665
0.53299  9.590e-01  0.71680
0.53919  9.017e-01  0.71696
0.54530  8.489e-01  0.71711
0.55131  8.003e-01  0.71725
0.55721  7.555e-01  0.71739
0.56301  7.142e-01  0.71753
0.56871  6.760e-01  0.71766
0.57430  6.406e-01  0.71778
0.57979  6.079e-01  0.71790
0.58517  5.776e-01  0.71801
0.59043  5.496e-01  0.71810
0.59556  5.237e-01  0.71819
0.60053  5.000e-01  0.71827
0.60526  4.784e-01  0.71833
0.60964  4.594e-01  0.71839
0.61350  4.433e-01  0.71842
0.61692  4.296e-01  0.71846
0.61949  4.196e-01  0.71848
0.62209  4.098e-01  0.71850
0.62525  3.981e-01  0.71853
0.62747  3.902e-01  0.71855
0.62972  3.823e-01  0.71857
0.63194  3.747e-01  0.71860
0.63419  3.672e-01  0.71863
0.63638  3.600e-01  0.71867
0.63860  3.530e-01  0.71872
0.64074  3.462e-01  0.71877
0.64291  3.396e-01  0.71884
0.64501  3.333e-01  0.71893
0.64714  3.271e-01  0.71903
0.64918  3.212e-01  0.71914
0.65022  3.182e-01  0.71921
0.65225  3.126e-01  0.71935
0.65427  3.071e-01  0.71952
0.65625  3.017e-01  0.71972
0.65723  2.991e-01  0.71982
0.65821  2.966e-01  0.71994
0.65920  2.940e-01  0.72006
0.66014  2.916e-01  0.72018
0.66108  2.892e-01  0.72032
0.66203  2.868e-01  0.72046
0.66299  2.844e-01  0.72061
0.66388  2.822e-01  0.72076
0.66522  2.789e-01  0.72100
0.66612  2.767e-01  0.72117
0.66719  2.742e-01  0.72138
0.66843  2.712e-01  0.72164
0.66937  2.690e-01  0.72185
0.66999  2.675e-01  0.72200
0.67094  2.653e-01  0.72223
0.67157  2.639e-01  0.72239
0.67222  2.624e-01  0.72255
0.67305  2.605e-01  0.72277
0.67360  2.593e-01  0.72292
0.67443  2.574e-01  0.72315
0.67526  2.556e-01  0.72339
0.67581  2.544e-01  0.72356
0.67637  2.531e-01  0.72373
0.67703  2.517e-01  0.72393
0.67777  2.501e-01  0.72416
0.67852  2.485e-01  0.72440
0.67890  2.477e-01  0.72452
0.67965  2.461e-01  0.72477
0.68033  2.446e-01  0.72500
0.68102  2.432e-01  0.72523
0.68148  2.422e-01  0.72539
0.68194  2.413e-01  0.72555
0.68217  2.408e-01  0.72563
0.68263  2.399e-01  0.72579
0.68286  2.394e-01  0.72587
0.68332  2.384e-01  0.72604
0.68385  2.373e-01  0.72623
0.68439  2.363e-01  0.72643
0.68466  2.357e-01  0.72653
0.68520  2.346e-01  0.72673
0.68547  2.341e-01  0.72683
0.68574  2.336e-01  0.72693
0.68601  2.330e-01  0.72704
0.68628  2.325e-01  0.72714
0.68655  2.319e-01  0.72724
0.68682  2.314e-01  0.72735
0.68709  2.309e-01  0.72746
0.68736  2.303e-01  0.72756
0.68764  2.298e-01  0.72767
0.68804  2.290e-01  0.72783
0.68845  2.282e-01  0.72799
0.68886  2.274e-01  0.72816
0.68927  2.266e-01  0.72832
0.68948  2.262e-01  0.72841
0.68969  2.258e-01  0.72849
0.68989  2.254e-01  0.72858
0.69010  2.250e-01  0.72866
0.69030  2.246e-01  0.72875
0.69051  2.243e-01  0.72883
0.69072  2.239e-01  0.72892
0.69093  2.235e-01  0.72900
0.69127  2.228e-01  0.72915
0.69161  2.222e-01  0.72929
0.69196  2.215e-01  0.72944
0.69230  2.209e-01  0.72958
0.69264  2.202e-01  0.72973
0.69299  2.196e-01  0.72988
0.69334  2.190e-01  0.73003
0.69368  2.183e-01  0.73018
0.69403  2.177e-01  0.73034
0.69438  2.171e-01  0.73049
0.69473  2.164e-01  0.73064
0.69508  2.158e-01  0.73080
0.69543  2.152e-01  0.73096
0.69578  2.145e-01  0.73112
0.69613  2.139e-01  0.73128
0.69649  2.133e-01  0.73144
0.69675  2.128e-01  0.73156
0.69702  2.123e-01  0.73168
0.69728  2.118e-01  0.73180
0.69755  2.114e-01  0.73193
0.69782  2.109e-01  0.73205
0.69809  2.104e-01  0.73218
0.69835  2.100e-01  0.73230
0.69862  2.095e-01  0.73243
0.69889  2.090e-01  0.73256
0.69916  2.086e-01  0.73269
0.69943  2.081e-01  0.73281
0.69970  2.076e-01  0.73294
0.69997  2.072e-01  0.73307
0.70024  2.067e-01  0.73321
0.70051  2.062e-01  0.73334
0.70078  2.058e-01  0.73347
0.70106  2.053e-01  0.73360
0.70133  2.049e-01  0.73374
0.70160  2.044e-01  0.73387
0.70187  2.040e-01  0.73400
0.70214  2.035e-01  0.73414
0.70241  2.030e-01  0.73428
0.70269  2.026e-01  0.73441
0.70296  2.021e-01  0.73455
0.70323  2.017e-01  0.73469
0.70351  2.012e-01  0.73483
0.70378  2.008e-01  0.73497
0.70406  2.003e-01  0.73511
0.70433  1.999e-01  0.73525
0.70461  1.994e-01  0.73539
0.70488  1.990e-01  0.73554
0.70516  1.985e-01  0.73568
0.70543  1.981e-01  0.73582
0.70571  1.977e-01  0.73597
0.70599  1.972e-01  0.73612
0.70627  1.968e-01  0.73626
0.70655  1.963e-01  0.73641
0.70682  1.959e-01  0.73656
0.70710  1.954e-01  0.73671
0.70738  1.950e-01  0.73686
0.70766  1.946e-01  0.73701
0.70794  1.941e-01  0.73717
0.70822  1.937e-01  0.73732
0.70851  1.933e-01  0.73748
0.70879  1.928e-01  0.73763
0.70907  1.924e-01  0.73779
0.70935  1.920e-01  0.73795
0.70963  1.915e-01  0.73810
0.70991  1.911e-01  0.73826
0.71018  1.907e-01  0.73842
0.71046  1.903e-01  0.73858
0.71073  1.899e-01  0.73874
0.71101  1.894e-01  0.73890
0.71128  1.890e-01  0.73906
0.71156  1.886e-01  0.73922
0.71184  1.882e-01  0.73939
0.71212  1.878e-01  0.73956
0.71239  1.874e-01  0.73973
0.71267  1.870e-01  0.73991
0.71323  1.862e-01  0.74027
0.71351  1.858e-01  0.74045
0.71407  1.850e-01  0.74045
0.71444  1.845e-01  0.74045
0.71481  1.840e-01  0.74045
0.71519  1.835e-01  0.74045
0.71557  1.830e-01  0.74045
0.71604  1.823e-01  0.74045
0.71652  1.817e-01  0.74045
0.71723  1.807e-01  0.74045
0.71795  1.798e-01  0.74045
0.71867  1.788e-01  0.74045
0.71939  1.779e-01  0.74045
0.71988  1.772e-01  0.74045
0.72060  1.763e-01  0.74045
0.72133  1.753e-01  0.74045
0.72182  1.747e-01  0.74045
0.72256  1.737e-01  0.74045
0.72329  1.728e-01  0.74045
0.72375  1.722e-01  0.74045
0.72420  1.716e-01  0.74045
0.72488  1.707e-01  0.74045
0.72557  1.698e-01  0.74045
0.72626  1.689e-01  0.74045
0.72695  1.681e-01  0.74045
0.72741  1.675e-01  0.74045
0.72811  1.666e-01  0.74045
0.72857  1.660e-01  0.74045
0.72927  1.651e-01  0.74045
0.72997  1.642e-01  0.74045
0.73089  1.631e-01  0.74045
0.73155  1.623e-01  0.74045
0.73220  1.615e-01  0.74045
0.73264  1.609e-01  0.74045
0.73330  1.601e-01  0.74045
0.73396  1.593e-01  0.74045
0.73440  1.588e-01  0.74045
0.73507  1.579e-01  0.74045
0.73618  1.566e-01  0.74045
0.73685  1.558e-01  0.74045
0.73796  1.544e-01  0.74045
0.73900  1.532e-01  0.74045
0.73963  1.524e-01  0.74045
0.74026  1.517e-01  0.74045
0.74132  1.504e-01  0.74045
0.74195  1.497e-01  0.74045
0.74302  1.484e-01  0.74045
0.74366  1.477e-01  0.74045
0.74473  1.464e-01  0.74045
0.74536  1.457e-01  0.74045
0.74642  1.445e-01  0.74045
0.74705  1.438e-01  0.74045
0.74812  1.425e-01  0.74045
0.74919  1.413e-01  0.74045
0.75006  1.403e-01  0.74045
0.75136  1.389e-01  0.74045
0.75249  1.376e-01  0.74045
0.75306  1.370e-01  0.74045
0.75421  1.357e-01  0.74045
0.75536  1.344e-01  0.74045
0.75632  1.334e-01  0.74045
0.75710  1.325e-01  0.74045
0.75845  1.311e-01  0.74045
0.75941  1.300e-01  0.74045
0.76005  1.293e-01  0.74045
0.76134  1.280e-01  0.74045
0.76265  1.266e-01  0.74045
0.76339  1.258e-01  0.74045
0.76489  1.242e-01  0.74045
0.76565  1.234e-01  0.74045
0.76717  1.218e-01  0.74045
0.76871  1.203e-01  0.74045
0.77015  1.188e-01  0.74045
0.77088  1.181e-01  0.74045
0.77234  1.166e-01  0.74045
0.77308  1.158e-01  0.74045
0.77456  1.144e-01  0.74045
0.77595  1.130e-01  0.74045
0.77736  1.116e-01  0.74045
0.77878  1.102e-01  0.74045
0.78021  1.088e-01  0.74045
0.78156  1.075e-01  0.74045
0.78292  1.062e-01  0.74045
0.78429  1.049e-01  0.74045
0.78568  1.036e-01  0.74045
0.78699  1.024e-01  0.74045
0.78830  1.012e-01  0.74045
0.78963  9.999e-02  0.74045
0.79097  9.877e-02  0.74045
0.79224  9.763e-02  0.74045
0.79351  9.648e-02  0.74045
0.79480  9.533e-02  0.74045
0.79610  9.418e-02  0.74045
0.79854  9.204e-02  0.74045
0.80102  8.990e-02  0.74045
0.80338  8.788e-02  0.74045
0.80578  8.586e-02  0.74045
0.80808  8.395e-02  0.74045
0.81041  8.204e-02  0.74045
0.81264  8.023e-02  0.74045
0.81490  7.842e-02  0.74045
0.81706  7.672e-02  0.74045
0.81926  7.500e-02  0.74045
0.82136  7.339e-02  0.74045
0.82350  7.176e-02  0.74045
0.82554  7.023e-02  0.74045
0.82761  6.869e-02  0.74045
0.82960  6.724e-02  0.74045
0.83161  6.578e-02  0.74045
0.83354  6.440e-02  0.74045
0.83550  6.301e-02  0.74045
0.83738  6.170e-02  0.74045
0.83929  6.038e-02  0.74045
0.84111  5.913e-02  0.74045
0.84297  5.788e-02  0.74045
0.84474  5.669e-02  0.74045
0.84655  5.550e-02  0.74045
0.84826  5.438e-02  0.74045
0.85000  5.325e-02  0.74045
0.85167  5.219e-02  0.74045
0.85336  5.112e-02  0.74045
0.85498  5.010e-02  0.74045
0.85663  4.908e-02  0.74045
0.85821  4.811e-02  0.74045
0.85982  4.713e-02  0.74045
0.86136  4.621e-02  0.74045
0.86293  4.528e-02  0.74045
0.86443  4.439e-02  0.74045
0.86595  4.351e-02  0.74045
0.86741  4.266e-02  0.74045
0.86890  4.181e-02  0.74045
0.87033  4.101e-02  0.74045
0.87178  4.020e-02  0.74045
0.87317  3.943e-02  0.74045
0.87458  3.865e-02  0.74045
0.87593  3.791e-02  0.74045
0.87731  3.717e-02  0.74045
0.87863  3.647e-02  0.74045
0.87997  3.576e-02  0.74045
0.88126  3.508e-02  0.74045
0.88257  3.440e-02  0.74045
0.88382  3.376e-02  0.74045
0.88508  3.312e-02  0.74045
0.88630  3.250e-02  0.74045
0.88753  3.189e-02  0.74045
0.88871  3.130e-02  0.74045
0.88992  3.071e-02  0.74045
0.89107  3.014e-02  0.74045
0.89225  2.958e-02  0.74045
0.89338  2.904e-02  0.74045
0.89452  2.849e-02  0.74045
0.89563  2.797e-02  0.74045
0.89674  2.745e-02  0.74045
0.89782  2.696e-02  0.74045
0.89891  2.645e-02  0.74045
0.89996  2.598e-02  0.74045
0.90103  2.550e-02  0.74045
0.90205  2.504e-02  0.74045
0.90309  2.458e-02  0.74045
0.90409  2.414e-02  0.74045
0.90511  2.369e-02  0.74045
0.90609  2.327e-02  0.74045
0.90708  2.285e-02  0.74045
0.90803  2.244e-02  0.74045
0.90900  2.203e-02  0.74045
0.90996  2.163e-02  0.74045
0.91093  2.123e-02  0.74045
0.91217  2.072e-02  0.74045
0.91362  2.013e-02  0.74045
0.91453  1.976e-02  0.74045
0.91545  1.940e-02  0.74045
0.91633  1.905e-02  0.74045
0.91723  1.870e-02  0.74045
0.91809  1.836e-02  0.74045
0.91897  1.802e-02  0.74045
0.91981  1.770e-02  0.74045
0.92067  1.737e-02  0.74045
0.92149  1.706e-02  0.74045
0.92232  1.675e-02  0.74045
0.92313  1.645e-02  0.74045
0.92394  1.615e-02  0.74045
0.92472  1.587e-02  0.74045
0.92551  1.558e-02  0.74045
0.92627  1.531e-02  0.74045
0.92704  1.503e-02  0.74045
0.92778  1.477e-02  0.74045
0.92853  1.450e-02  0.74045
0.92925  1.425e-02  0.74045
0.92999  1.400e-02  0.74045
0.93070  1.375e-02  0.74045
0.93142  1.351e-02  0.74045
0.93211  1.327e-02  0.74045
0.93281  1.304e-02  0.74045
0.93348  1.281e-02  0.74045
0.93417  1.258e-02  0.74045
0.93483  1.237e-02  0.74045
0.93550  1.215e-02  0.74045
0.93614  1.194e-02  0.74045
0.93680  1.173e-02  0.74045
0.93742  1.153e-02  0.74045
0.93806  1.132e-02  0.74045
0.93868  1.113e-02  0.74045
0.93930  1.093e-02  0.74045
0.93991  1.075e-02  0.74045
0.94052  1.056e-02  0.74045
0.94110  1.038e-02  0.74045
0.94169  1.020e-02  0.74045
0.94226  1.003e-02  0.74045
0.94283  9.853e-03  0.74045
0.94339  9.687e-03  0.74045
0.94396  9.520e-03  0.74045
0.94450  9.360e-03  0.74045
0.94505  9.198e-03  0.74045
0.94558  9.044e-03  0.74045
0.94612  8.889e-03  0.74045
0.94664  8.740e-03  0.74045
0.94717  8.590e-03  0.74045
0.94768  8.446e-03  0.74045
0.94819  8.301e-03  0.74045
0.94869  8.163e-03  0.74045
0.94919  8.023e-03  0.74045
0.94968  7.889e-03  0.74045
0.95017  7.755e-03  0.74045
0.95065  7.626e-03  0.74045
0.95113  7.496e-03  0.74045
0.95159  7.371e-03  0.74045
0.95206  7.246e-03  0.74045
0.95252  7.126e-03  0.74045
0.95298  7.004e-03  0.74045
0.95342  6.889e-03  0.74045
0.95387  6.774e-03  0.74045
0.95430  6.663e-03  0.74045
0.95473  6.551e-03  0.74045
0.95515  6.444e-03  0.74045
0.95558  6.336e-03  0.74045
0.95641  6.128e-03  0.74045
0.95722  5.927e-03  0.74045
0.95802  5.733e-03  0.74045
0.95879  5.546e-03  0.74045
0.95955  5.365e-03  0.74045
0.96030  5.190e-03  0.74045
0.96103  5.020e-03  0.74045
0.96174  4.857e-03  0.74045
0.96244  4.699e-03  0.74045
0.96313  4.543e-03  0.74045
0.96360  4.440e-03  0.74045
0.96388  4.378e-03  0.74045
0.96455  4.232e-03  0.74045
0.96521  4.090e-03  0.74045
0.96585  3.953e-03  0.74045
0.96647  3.822e-03  0.74045
0.96708  3.695e-03  0.74045
0.96768  3.573e-03  0.74045
0.96826  3.454e-03  0.74045
0.96883  3.340e-03  0.74045
0.96939  3.229e-03  0.74045
0.96994  3.122e-03  0.74045
0.97048  3.018e-03  0.74045
0.97100  2.918e-03  0.74045
0.97152  2.821e-03  0.74045
0.97202  2.727e-03  0.74045
0.97251  2.636e-03  0.74045
0.97299  2.549e-03  0.74045
0.97346  2.465e-03  0.74045
0.97392  2.384e-03  0.74045
0.97437  2.305e-03  0.74045
0.97480  2.230e-03  0.74045
0.97523  2.157e-03  0.74045
0.97565  2.086e-03  0.74045
0.97606  2.018e-03  0.74045
0.97646  1.952e-03  0.74045
0.97686  1.888e-03  0.74045
0.97724  1.826e-03  0.74045
0.97763  1.765e-03  0.74045
0.97800  1.707e-03  0.74045
0.97837  1.651e-03  0.74045
0.97872  1.597e-03  0.74045
0.97908  1.544e-03  0.74045
0.97942  1.493e-03  0.74045
0.97976  1.444e-03  0.74045
0.98009  1.397e-03  0.74045
0.98042  1.351e-03  0.74045
0.98073  1.307e-03  0.74045
0.98105  1.264e-03  0.74045
0.98135  1.223e-03  0.74045
0.98166  1.183e-03  0.74045
0.98195  1.145e-03  0.74045
0.98223  1.108e-03  0.74045
0.98251  1.073e-03  0.74045
0.98280  1.038e-03  0.74045
0.98292  1.023e-03  0.74045
0.98310  1.000e-03  0.74045
0.98338  9.674e-04  0.74045
