# Magnus solar model B16-AGSS09met
#
# Reference:  N. Vinyoles, A. M. Serenelli, F. L. Villante, S. Basu, J. Bergström, M. C. Gonzalez-Garcia, M. Maltoni, C. Peña-Garay and N. Song, "A new generation of standard solar models", ApJ 835, 202 (2017), doi:10.3847/1538-4357/835/2/202, arXiv:1611.09867
# Source:     https://web.archive.org/web/20220701141642/https://www.ice.csic.es/personal/aldos/Solar_Data_files/struct_b16_agss09.dat
# Original:   struct_b16_agss09.dat
# Retrieved:  2022-07-01 capture, from http://www.ice.csic.es/personal/aldos/Solar_Data.html (offline since at least 2026; the Internet Archive holds it)
# SHA-256:    bd1add510bfe32f120ab6d858e25a0bbabfae11839bad0ce53d0da5b71ee7d2c (of struct_b16_agss09.dat)
# Terms:      No terms stated on the authors' page; cite Vinyoles et al. (2017).
# Modified:   columns extracted only -- radius [R_sun], rho_g_per_cm3, hydrogen mass fraction X --
#             each value copied from the original as written; nothing recomputed or rounded.
#             Built by tools/build_solar_model_tables.py.
# density_column: rho_g_per_cm3
#
# The original header follows, as the authors wrote it:
#
#   # B16: A new Generation of Standard Solar Models
#   # arxiv:1611.09867
#   #
#   # Structure and detailed composition of the AGSS09met model
#   # Mass, radius and luminosity are normalized
#   # T, rho, P in cgs
#   # Abundances in mass fraction
#   #
#   #  Mass     Radius     Temp      Rho       Pres       Lumi      H1       He4      He3       C12       C13       N14        N15      O16       O17       O18        Ne        Na       Mg         Al        Si         P       S         Cl        Ar        K         Ca        Sc         Ti        V         Cr        Mn        Fe        Co        Ni
#
# r_over_r_sun  rho_g_per_cm3  x_hydrogen
0.68050  2.401e-01  0.73755
0.68100  2.391e-01  0.73768
0.68150  2.380e-01  0.73781
0.68200  2.370e-01  0.73794
0.68250  2.359e-01  0.73808
0.68300  2.349e-01  0.73821
0.68350  2.339e-01  0.73835
0.68400  2.329e-01  0.73850
0.68450  2.318e-01  0.73864
0.68500  2.308e-01  0.73879
0.68550  2.298e-01  0.73894
0.68600  2.288e-01  0.73909
0.68650  2.278e-01  0.73924
0.68700  2.268e-01  0.73940
0.68750  2.258e-01  0.73955
0.68800  2.249e-01  0.73971
0.68850  2.239e-01  0.73987
0.68900  2.229e-01  0.74004
0.68950  2.219e-01  0.74020
0.69000  2.210e-01  0.74037
0.69050  2.200e-01  0.74054
0.69100  2.191e-01  0.74071
0.69150  2.181e-01  0.74088
0.69200  2.172e-01  0.74105
0.69250  2.162e-01  0.74123
0.69300  2.153e-01  0.74140
0.69350  2.143e-01  0.74158
0.69400  2.134e-01  0.74176
0.69450  2.125e-01  0.74195
0.69500  2.116e-01  0.74213
0.69550  2.107e-01  0.74232
0.69600  2.098e-01  0.74251
0.69650  2.089e-01  0.74270
0.69700  2.080e-01  0.74289
0.69750  2.071e-01  0.74308
0.69800  2.062e-01  0.74327
0.69850  2.053e-01  0.74347
0.69900  2.044e-01  0.74367
0.69950  2.035e-01  0.74387
0.70000  2.027e-01  0.74407
0.70050  2.018e-01  0.74427
0.70100  2.009e-01  0.74448
0.70150  2.001e-01  0.74468
0.70200  1.992e-01  0.74489
0.70250  1.984e-01  0.74510
0.70300  1.975e-01  0.74531
0.70350  1.967e-01  0.74553
0.70400  1.959e-01  0.74574
0.70450  1.950e-01  0.74596
0.70500  1.942e-01  0.74617
0.70550  1.934e-01  0.74639
0.70600  1.926e-01  0.74661
0.70650  1.917e-01  0.74684
0.70700  1.909e-01  0.74706
0.70750  1.901e-01  0.74729
0.70800  1.893e-01  0.74751
0.70850  1.885e-01  0.74774
0.70900  1.878e-01  0.74797
0.70950  1.870e-01  0.74820
0.71000  1.862e-01  0.74844
0.71050  1.854e-01  0.74867
0.71100  1.846e-01  0.74891
0.71150  1.839e-01  0.74915
0.71200  1.831e-01  0.74939
0.71250  1.823e-01  0.74963
0.71300  1.816e-01  0.74988
0.71350  1.808e-01  0.75012
0.71400  1.801e-01  0.75037
0.71450  1.794e-01  0.75062
0.71500  1.786e-01  0.75087
0.71550  1.779e-01  0.75112
0.71600  1.772e-01  0.75138
0.71650  1.764e-01  0.75164
0.71700  1.757e-01  0.75189
0.71750  1.750e-01  0.75216
0.71800  1.743e-01  0.75242
0.71850  1.736e-01  0.75269
0.71900  1.729e-01  0.75295
0.71950  1.722e-01  0.75322
0.72000  1.715e-01  0.75349
0.72050  1.708e-01  0.75375
0.72100  1.702e-01  0.75402
0.72150  1.695e-01  0.75429
0.72200  1.688e-01  0.75456
0.72250  1.681e-01  0.75484
0.72300  1.675e-01  0.75488
0.72350  1.669e-01  0.75488
0.72400  1.663e-01  0.75488
0.72450  1.656e-01  0.75488
0.72500  1.650e-01  0.75488
0.72550  1.644e-01  0.75488
0.72600  1.638e-01  0.75488
0.72650  1.632e-01  0.75488
0.72700  1.625e-01  0.75488
0.72750  1.619e-01  0.75488
0.72800  1.613e-01  0.75488
0.72850  1.607e-01  0.75488
0.72900  1.601e-01  0.75488
0.72950  1.595e-01  0.75488
0.73000  1.589e-01  0.75488
0.73050  1.583e-01  0.75488
0.73100  1.577e-01  0.75488
0.73150  1.571e-01  0.75488
0.73200  1.565e-01  0.75488
0.73250  1.559e-01  0.75488
0.73300  1.553e-01  0.75488
0.73350  1.547e-01  0.75488
0.73400  1.541e-01  0.75488
0.73450  1.535e-01  0.75488
0.73500  1.529e-01  0.75488
0.73550  1.523e-01  0.75488
0.73600  1.517e-01  0.75488
0.73650  1.511e-01  0.75488
0.73700  1.505e-01  0.75488
0.73750  1.500e-01  0.75488
0.73800  1.494e-01  0.75488
0.73850  1.488e-01  0.75488
0.73900  1.482e-01  0.75488
0.73950  1.476e-01  0.75488
0.74000  1.471e-01  0.75488
0.74050  1.465e-01  0.75488
0.74100  1.459e-01  0.75488
0.74150  1.453e-01  0.75488
0.74200  1.448e-01  0.75488
0.74250  1.442e-01  0.75488
0.74300  1.436e-01  0.75488
0.74350  1.431e-01  0.75488
0.74400  1.425e-01  0.75488
0.74450  1.419e-01  0.75488
0.74500  1.414e-01  0.75488
0.74550  1.408e-01  0.75488
0.74600  1.403e-01  0.75488
0.74650  1.397e-01  0.75488
0.74700  1.392e-01  0.75488
0.74750  1.386e-01  0.75488
0.74800  1.380e-01  0.75488
0.74850  1.375e-01  0.75488
0.74900  1.369e-01  0.75488
0.74950  1.364e-01  0.75488
0.75000  1.358e-01  0.75488
0.75050  1.353e-01  0.75488
0.75100  1.348e-01  0.75488
0.75150  1.342e-01  0.75488
0.75200  1.337e-01  0.75488
0.75250  1.331e-01  0.75488
0.75300  1.326e-01  0.75488
0.75350  1.321e-01  0.75488
0.75400  1.315e-01  0.75488
0.75450  1.310e-01  0.75488
0.75500  1.305e-01  0.75488
0.75550  1.299e-01  0.75488
0.75600  1.294e-01  0.75488
0.75650  1.289e-01  0.75488
0.75700  1.283e-01  0.75488
0.75750  1.278e-01  0.75488
0.75800  1.273e-01  0.75488
0.75850  1.268e-01  0.75488
0.75900  1.262e-01  0.75488
0.75950  1.257e-01  0.75488
0.76000  1.252e-01  0.75488
0.76050  1.247e-01  0.75488
0.76100  1.242e-01  0.75488
0.76150  1.237e-01  0.75488
0.76200  1.231e-01  0.75488
0.76250  1.226e-01  0.75488
0.76300  1.221e-01  0.75488
0.76350  1.216e-01  0.75488
0.76400  1.211e-01  0.75488
0.76450  1.206e-01  0.75488
0.76500  1.201e-01  0.75488
0.76550  1.196e-01  0.75488
0.76600  1.191e-01  0.75488
0.76650  1.186e-01  0.75488
0.76700  1.181e-01  0.75488
0.76750  1.176e-01  0.75488
0.76800  1.171e-01  0.75488
0.76850  1.166e-01  0.75488
0.76900  1.161e-01  0.75488
0.76950  1.156e-01  0.75488
0.77000  1.151e-01  0.75488
0.77050  1.146e-01  0.75488
0.77100  1.141e-01  0.75488
0.77150  1.136e-01  0.75488
0.77200  1.131e-01  0.75488
0.77250  1.127e-01  0.75488
0.77300  1.122e-01  0.75488
0.77350  1.117e-01  0.75488
0.77400  1.112e-01  0.75488
0.77450  1.107e-01  0.75488
0.77500  1.102e-01  0.75488
0.77550  1.098e-01  0.75488
0.77600  1.093e-01  0.75488
0.77650  1.088e-01  0.75488
0.77700  1.083e-01  0.75488
0.77750  1.079e-01  0.75488
0.77800  1.074e-01  0.75488
0.77850  1.069e-01  0.75488
0.77900  1.065e-01  0.75488
0.77950  1.060e-01  0.75488
0.78000  1.055e-01  0.75488
0.78050  1.051e-01  0.75488
0.78100  1.046e-01  0.75488
0.78150  1.041e-01  0.75488
0.78200  1.037e-01  0.75488
0.78250  1.032e-01  0.75488
0.78300  1.027e-01  0.75488
0.78350  1.023e-01  0.75488
0.78400  1.018e-01  0.75488
0.78450  1.014e-01  0.75488
0.78500  1.009e-01  0.75488
0.78550  1.005e-01  0.75488
0.78600  1.000e-01  0.75488
0.78650  9.956e-02  0.75488
0.78700  9.912e-02  0.75488
0.78750  9.867e-02  0.75488
0.78800  9.822e-02  0.75488
0.78850  9.777e-02  0.75488
0.78900  9.733e-02  0.75488
0.78950  9.689e-02  0.75488
0.79000  9.644e-02  0.75488
0.79050  9.600e-02  0.75488
0.79100  9.556e-02  0.75488
0.79150  9.512e-02  0.75488
0.79200  9.469e-02  0.75488
0.79250  9.425e-02  0.75488
0.79300  9.382e-02  0.75488
0.79350  9.338e-02  0.75488
0.79400  9.295e-02  0.75488
0.79450  9.252e-02  0.75488
0.79500  9.209e-02  0.75488
0.79550  9.166e-02  0.75488
0.79600  9.123e-02  0.75488
0.79650  9.080e-02  0.75488
0.79700  9.038e-02  0.75488
0.79750  8.996e-02  0.75488
0.79800  8.953e-02  0.75488
0.79850  8.911e-02  0.75488
0.79900  8.869e-02  0.75488
0.79950  8.827e-02  0.75488
0.80000  8.785e-02  0.75488
0.80050  8.743e-02  0.75488
0.80100  8.702e-02  0.75488
0.80150  8.660e-02  0.75488
0.80200  8.619e-02  0.75488
0.80250  8.578e-02  0.75488
0.80300  8.536e-02  0.75488
0.80350  8.495e-02  0.75488
0.80400  8.455e-02  0.75488
0.80450  8.414e-02  0.75488
0.80500  8.373e-02  0.75488
0.80550  8.333e-02  0.75488
0.80600  8.292e-02  0.75488
0.80650  8.252e-02  0.75488
0.80700  8.211e-02  0.75488
0.80750  8.171e-02  0.75488
0.80800  8.131e-02  0.75488
0.80850  8.091e-02  0.75488
0.80900  8.052e-02  0.75488
0.80950  8.012e-02  0.75488
0.81000  7.972e-02  0.75488
0.81050  7.933e-02  0.75488
0.81100  7.894e-02  0.75488
0.81150  7.854e-02  0.75488
0.81200  7.815e-02  0.75488
0.81250  7.776e-02  0.75488
0.81300  7.737e-02  0.75488
0.81350  7.699e-02  0.75488
0.81400  7.660e-02  0.75488
0.81450  7.621e-02  0.75488
0.81500  7.583e-02  0.75488
0.81550  7.545e-02  0.75488
0.81600  7.506e-02  0.75488
0.81650  7.468e-02  0.75488
0.81700  7.430e-02  0.75488
0.81750  7.392e-02  0.75488
0.81800  7.354e-02  0.75488
0.81850  7.317e-02  0.75488
0.81900  7.279e-02  0.75488
0.81950  7.242e-02  0.75488
0.82000  7.205e-02  0.75488
0.82050  7.167e-02  0.75488
0.82100  7.130e-02  0.75488
0.82150  7.093e-02  0.75488
0.82200  7.056e-02  0.75488
0.82250  7.019e-02  0.75488
0.82300  6.983e-02  0.75488
0.82350  6.946e-02  0.75488
0.82400  6.909e-02  0.75488
0.82450  6.873e-02  0.75488
0.82500  6.837e-02  0.75488
0.82550  6.801e-02  0.75488
0.82600  6.765e-02  0.75488
0.82650  6.729e-02  0.75488
0.82700  6.693e-02  0.75488
0.82750  6.657e-02  0.75488
0.82800  6.622e-02  0.75488
0.82850  6.586e-02  0.75488
0.82900  6.551e-02  0.75488
0.82950  6.515e-02  0.75488
0.83000  6.480e-02  0.75488
0.83050  6.445e-02  0.75488
0.83100  6.410e-02  0.75488
0.83150  6.375e-02  0.75488
0.83200  6.340e-02  0.75488
0.83250  6.306e-02  0.75488
0.83300  6.271e-02  0.75488
0.83350  6.237e-02  0.75488
0.83400  6.202e-02  0.75488
0.83450  6.168e-02  0.75488
0.83500  6.134e-02  0.75488
0.83550  6.100e-02  0.75488
0.83600  6.066e-02  0.75488
0.83650  6.032e-02  0.75488
0.83700  5.998e-02  0.75488
0.83750  5.964e-02  0.75488
0.83800  5.931e-02  0.75488
0.83850  5.897e-02  0.75488
0.83900  5.864e-02  0.75488
0.83950  5.831e-02  0.75488
0.84000  5.797e-02  0.75488
0.84050  5.764e-02  0.75488
0.84100  5.731e-02  0.75488
0.84150  5.699e-02  0.75488
0.84200  5.666e-02  0.75488
0.84250  5.633e-02  0.75488
0.84300  5.600e-02  0.75488
0.84350  5.568e-02  0.75488
0.84400  5.536e-02  0.75488
0.84450  5.503e-02  0.75488
0.84500  5.471e-02  0.75488
0.84550  5.439e-02  0.75488
0.84600  5.407e-02  0.75488
0.84650  5.376e-02  0.75488
0.84700  5.344e-02  0.75488
0.84750  5.312e-02  0.75488
0.84800  5.281e-02  0.75488
0.84850  5.249e-02  0.75488
0.84900  5.218e-02  0.75488
0.84950  5.186e-02  0.75488
0.85000  5.155e-02  0.75488
0.85050  5.124e-02  0.75488
0.85100  5.093e-02  0.75488
0.85150  5.062e-02  0.75488
0.85200  5.032e-02  0.75488
0.85250  5.001e-02  0.75488
0.85300  4.970e-02  0.75488
0.85350  4.940e-02  0.75488
0.85400  4.909e-02  0.75488
0.85450  4.879e-02  0.75488
0.85500  4.849e-02  0.75488
0.85550  4.819e-02  0.75488
0.85600  4.789e-02  0.75488
0.85650  4.759e-02  0.75488
0.85700  4.729e-02  0.75488
0.85750  4.700e-02  0.75488
0.85800  4.670e-02  0.75488
0.85850  4.641e-02  0.75488
0.85900  4.611e-02  0.75488
0.85950  4.582e-02  0.75488
0.86000  4.553e-02  0.75488
0.86050  4.524e-02  0.75488
0.86100  4.494e-02  0.75488
0.86150  4.465e-02  0.75488
0.86200  4.437e-02  0.75488
0.86250  4.408e-02  0.75488
0.86300  4.379e-02  0.75488
0.86350  4.351e-02  0.75488
0.86400  4.322e-02  0.75488
0.86450  4.294e-02  0.75488
0.86500  4.266e-02  0.75488
0.86550  4.237e-02  0.75488
0.86600  4.209e-02  0.75488
0.86650  4.181e-02  0.75488
0.86700  4.153e-02  0.75488
0.86750  4.126e-02  0.75488
0.86800  4.098e-02  0.75488
0.86850  4.070e-02  0.75488
0.86900  4.043e-02  0.75488
0.86950  4.015e-02  0.75488
0.87000  3.988e-02  0.75488
0.87050  3.961e-02  0.75488
0.87100  3.934e-02  0.75488
0.87150  3.907e-02  0.75488
0.87200  3.880e-02  0.75488
0.87250  3.853e-02  0.75488
0.87300  3.826e-02  0.75488
0.87350  3.799e-02  0.75488
0.87400  3.773e-02  0.75488
0.87450  3.746e-02  0.75488
0.87500  3.720e-02  0.75488
0.87550  3.693e-02  0.75488
0.87600  3.667e-02  0.75488
0.87650  3.641e-02  0.75488
0.87700  3.615e-02  0.75488
0.87750  3.589e-02  0.75488
0.87800  3.563e-02  0.75488
0.87850  3.537e-02  0.75488
0.87900  3.512e-02  0.75488
0.87950  3.486e-02  0.75488
0.88000  3.461e-02  0.75488
0.88050  3.435e-02  0.75488
0.88100  3.410e-02  0.75488
0.88150  3.385e-02  0.75488
0.88200  3.360e-02  0.75488
0.88250  3.334e-02  0.75488
0.88300  3.310e-02  0.75488
0.88350  3.285e-02  0.75488
0.88400  3.260e-02  0.75488
0.88450  3.235e-02  0.75488
0.88500  3.211e-02  0.75488
0.88550  3.186e-02  0.75488
0.88600  3.162e-02  0.75488
0.88650  3.137e-02  0.75488
0.88700  3.113e-02  0.75488
0.88750  3.089e-02  0.75488
0.88800  3.065e-02  0.75488
0.88850  3.041e-02  0.75488
0.88900  3.017e-02  0.75488
0.88950  2.993e-02  0.75488
0.89000  2.970e-02  0.75488
0.89050  2.946e-02  0.75488
0.89100  2.922e-02  0.75488
0.89150  2.899e-02  0.75488
0.89200  2.876e-02  0.75488
0.89250  2.852e-02  0.75488
0.89300  2.829e-02  0.75488
0.89350  2.806e-02  0.75488
0.89400  2.783e-02  0.75488
0.89450  2.760e-02  0.75488
0.89500  2.737e-02  0.75488
0.89550  2.715e-02  0.75488
0.89600  2.692e-02  0.75488
0.89650  2.669e-02  0.75488
0.89700  2.647e-02  0.75488
0.89750  2.625e-02  0.75488
0.89800  2.602e-02  0.75488
0.89850  2.580e-02  0.75488
0.89900  2.558e-02  0.75488
0.89950  2.536e-02  0.75488
0.90000  2.514e-02  0.75488
0.90050  2.492e-02  0.75488
0.90100  2.470e-02  0.75488
0.90150  2.449e-02  0.75488
0.90200  2.427e-02  0.75488
0.90250  2.406e-02  0.75488
0.90300  2.384e-02  0.75488
0.90350  2.363e-02  0.75488
0.90400  2.342e-02  0.75488
0.90450  2.320e-02  0.75488
0.90500  2.299e-02  0.75488
0.90550  2.278e-02  0.75488
0.90600  2.258e-02  0.75488
0.90650  2.237e-02  0.75488
0.90700  2.216e-02  0.75488
0.90750  2.195e-02  0.75488
0.90800  2.175e-02  0.75488
0.90850  2.154e-02  0.75488
0.90900  2.134e-02  0.75488
0.90950  2.114e-02  0.75488
0.91000  2.093e-02  0.75488
0.91050  2.073e-02  0.75488
0.91100  2.053e-02  0.75488
0.91150  2.033e-02  0.75488
0.91200  2.014e-02  0.75488
0.91250  1.994e-02  0.75488
0.91300  1.974e-02  0.75488
0.91350  1.955e-02  0.75488
0.91400  1.935e-02  0.75488
0.91450  1.916e-02  0.75488
0.91500  1.896e-02  0.75488
0.91550  1.877e-02  0.75488
0.91600  1.858e-02  0.75488
0.91650  1.839e-02  0.75488
0.91700  1.820e-02  0.75488
0.91750  1.801e-02  0.75488
0.91800  1.782e-02  0.75488
0.91850  1.763e-02  0.75488
0.91900  1.745e-02  0.75488
0.91950  1.726e-02  0.75488
0.92000  1.708e-02  0.75488
0.92050  1.689e-02  0.75488
0.92100  1.671e-02  0.75488
0.92150  1.653e-02  0.75488
0.92200  1.635e-02  0.75488
0.92250  1.617e-02  0.75488
0.92300  1.599e-02  0.75488
0.92350  1.581e-02  0.75488
0.92400  1.563e-02  0.75488
0.92450  1.545e-02  0.75488
0.92500  1.528e-02  0.75488
0.92550  1.510e-02  0.75488
0.92600  1.493e-02  0.75488
0.92650  1.475e-02  0.75488
0.92700  1.458e-02  0.75488
0.92750  1.441e-02  0.75488
0.92800  1.424e-02  0.75488
0.92850  1.407e-02  0.75488
0.92900  1.390e-02  0.75488
0.92950  1.373e-02  0.75488
0.93000  1.356e-02  0.75488
0.93050  1.339e-02  0.75488
0.93100  1.323e-02  0.75488
0.93150  1.306e-02  0.75488
0.93200  1.290e-02  0.75488
0.93250  1.274e-02  0.75488
0.93300  1.257e-02  0.75488
0.93350  1.241e-02  0.75488
0.93400  1.225e-02  0.75488
0.93450  1.209e-02  0.75488
0.93500  1.193e-02  0.75488
0.93550  1.177e-02  0.75488
0.93600  1.162e-02  0.75488
0.93650  1.146e-02  0.75488
0.93700  1.130e-02  0.75488
0.93750  1.115e-02  0.75488
0.93800  1.100e-02  0.75488
0.93850  1.084e-02  0.75488
0.93900  1.069e-02  0.75488
0.93950  1.054e-02  0.75488
0.94000  1.039e-02  0.75488
0.94050  1.024e-02  0.75488
0.94100  1.009e-02  0.75488
0.94150  9.944e-03  0.75488
0.94200  9.796e-03  0.75488
0.94250  9.651e-03  0.75488
0.94300  9.506e-03  0.75488
0.94350  9.361e-03  0.75488
0.94400  9.218e-03  0.75488
0.94450  9.075e-03  0.75488
0.94500  8.934e-03  0.75488
0.94550  8.793e-03  0.75488
0.94600  8.653e-03  0.75488
0.94650  8.515e-03  0.75488
0.94700  8.377e-03  0.75488
0.94750  8.240e-03  0.75488
0.94800  8.104e-03  0.75488
0.94850  7.968e-03  0.75488
0.94900  7.834e-03  0.75488
0.94950  7.700e-03  0.75488
0.95000  7.567e-03  0.75488
0.95050  7.435e-03  0.75488
0.95100  7.305e-03  0.75488
0.95150  7.175e-03  0.75488
0.95200  7.046e-03  0.75488
0.95250  6.918e-03  0.75488
0.95300  6.790e-03  0.75488
0.95350  6.664e-03  0.75488
0.95400  6.539e-03  0.75488
0.95450  6.414e-03  0.75488
0.95500  6.290e-03  0.75488
0.95550  6.168e-03  0.75488
0.95600  6.046e-03  0.75488
0.95650  5.925e-03  0.75488
0.95700  5.805e-03  0.75488
0.95750  5.686e-03  0.75488
0.95800  5.568e-03  0.75488
0.95850  5.451e-03  0.75488
0.95900  5.335e-03  0.75488
0.95950  5.220e-03  0.75488
0.96000  5.105e-03  0.75488
0.96050  4.992e-03  0.75488
0.96100  4.879e-03  0.75488
0.96150  4.768e-03  0.75488
0.96200  4.658e-03  0.75488
0.96250  4.548e-03  0.75488
0.96300  4.439e-03  0.75488
0.96350  4.332e-03  0.75488
0.96400  4.225e-03  0.75488
0.96450  4.119e-03  0.75488
0.96500  4.014e-03  0.75488
0.96550  3.911e-03  0.75488
0.96600  3.808e-03  0.75488
0.96650  3.706e-03  0.75488
0.96700  3.605e-03  0.75488
0.96750  3.506e-03  0.75488
0.96800  3.407e-03  0.75488
0.96850  3.309e-03  0.75488
0.96900  3.212e-03  0.75488
0.96950  3.117e-03  0.75488
0.97000  3.022e-03  0.75488
0.97050  2.928e-03  0.75488
0.97100  2.836e-03  0.75488
0.97150  2.744e-03  0.75488
0.97200  2.654e-03  0.75488
0.97250  2.565e-03  0.75488
0.97300  2.477e-03  0.75488
0.97350  2.390e-03  0.75488
0.97400  2.304e-03  0.75488
0.97450  2.219e-03  0.75488
0.97500  2.136e-03  0.75488
0.97550  2.053e-03  0.75488
0.97600  1.972e-03  0.75488
0.97650  1.893e-03  0.75488
0.97700  1.814e-03  0.75488
0.97750  1.737e-03  0.75488
0.97800  1.662e-03  0.75488
0.97850  1.587e-03  0.75488
0.97900  1.515e-03  0.75488
0.97950  1.443e-03  0.75488
0.98000  1.373e-03  0.75488
0.98050  1.305e-03  0.75488
0.98100  1.238e-03  0.75488
0.98150  1.173e-03  0.75488
0.98200  1.110e-03  0.75488
0.98250  1.048e-03  0.75488
0.98300  9.878e-04  0.75488
0.98350  9.292e-04  0.75488
0.98400  8.723e-04  0.75488
0.98450  8.169e-04  0.75488
0.98500  7.631e-04  0.75488
0.98550  7.108e-04  0.75488
0.98600  6.600e-04  0.75488
0.98650  6.106e-04  0.75488
0.98700  5.627e-04  0.75488
0.98750  5.162e-04  0.75488
0.98800  4.712e-04  0.75488
0.98850  4.276e-04  0.75488
0.98900  3.856e-04  0.75488
0.98950  3.451e-04  0.75488
0.99000  3.063e-04  0.75488
0.99050  2.694e-04  0.75488
0.99100  2.346e-04  0.75488
0.99150  2.019e-04  0.75488
0.99200  1.717e-04  0.75488
0.99250  1.439e-04  0.75488
0.99300  1.188e-04  0.75488
0.99350  9.642e-05  0.75488
0.99400  7.671e-05  0.75488
0.99450  5.969e-05  0.75488
0.99500  4.528e-05  0.75488
0.99550  3.336e-05  0.75488
0.99600  2.377e-05  0.75488
0.99650  1.630e-05  0.75488
0.99700  1.069e-05  0.75488
0.99750  6.654e-06  0.75488
0.99800  3.895e-06  0.75488
0.99850  2.113e-06  0.75488
0.99900  1.043e-06  0.75488
0.99950  4.554e-07  0.75488
1.00000  1.699e-07  0.75488
